source,title,summary,link,published,sentiment,umap1,umap2
Bloomberg,BioNTech Beats Estimates as Vaccine Maker Pursues More Diseases - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2Jpb250ZWNoLWJlYXRzLWVzdGltYXRlcy1hcy12YWNjaW5lLW1ha2VyLXB1cnN1ZXMtbW9yZS1kaXNlYXNlc9IBAA?oc=5"" target=""_blank"">BioNTech Beats Estimates as Vaccine Maker Pursues More Diseases</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2Jpb250ZWNoLWJlYXRzLWVzdGltYXRlcy1hcy12YWNjaW5lLW1ha2VyLXB1cnN1ZXMtbW9yZS1kaXNlYXNlc9IBAA?oc=5,"Mon, 08 May 2023 10:45:00 GMT",neutral,17.837692,0.63185495
Bloomberg,Peloton Stock (PTON) Rises After Long-Time Bear Simeon Siegel's ... - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3BlbG90b24tZ2FpbnMtYWZ0ZXItbG9uZy10aW1lLWJlYXItdXBncmFkZXMtdG8tbWFya2V0LXBlcmZvcm3SAQA?oc=5"" target=""_blank"">Peloton Stock (PTON) Rises After Long-Time Bear Simeon Siegel's ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3BlbG90b24tZ2FpbnMtYWZ0ZXItbG9uZy10aW1lLWJlYXItdXBncmFkZXMtdG8tbWFya2V0LXBlcmZvcm3SAQA?oc=5,"Mon, 08 May 2023 14:43:44 GMT",positive,19.846828,-1.0008197
Bloomberg,China's Debt-to-GDP Ratio Rises to Record 279.7% on Credit Boom - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NoaW5hLXMtZGVidC10by1nZHAtcmF0aW8tcmlzZXMtdG8tcmVjb3JkLTI3OS03LW9uLWNyZWRpdC1ib29t0gEA?oc=5"" target=""_blank"">China's Debt-to-GDP Ratio Rises to Record 279.7% on Credit Boom</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NoaW5hLXMtZGVidC10by1nZHAtcmF0aW8tcmlzZXMtdG8tcmVjb3JkLTI3OS03LW9uLWNyZWRpdC1ib29t0gEA?oc=5,"Mon, 08 May 2023 04:25:00 GMT",neutral,19.343203,-0.34090582
Bloomberg,Biden to Seek Rules for Airline Benefits to Stranded Travelers - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2JpZGVuLXRvLXNlZWstcnVsZXMtZm9yLWFpcmxpbmUtYmVuZWZpdHMtdG8tc3RyYW5kZWQtdHJhdmVsZXJz0gEA?oc=5"" target=""_blank"">Biden to Seek Rules for Airline Benefits to Stranded Travelers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2JpZGVuLXRvLXNlZWstcnVsZXMtZm9yLWFpcmxpbmUtYmVuZWZpdHMtdG8tc3RyYW5kZWQtdHJhdmVsZXJz0gEA?oc=5,"Mon, 08 May 2023 09:00:00 GMT",neutral,17.242764,-2.4060528
Bloomberg,What a Visit to Cambodia Taught Me About Pandemic Preparedness - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTA1LTA4L3doYXQtYS12aXNpdC10by1jYW1ib2RpYS10YXVnaHQtbWUtYWJvdXQtcGFuZGVtaWMtcHJlcGFyZWRuZXNz0gEA?oc=5"" target=""_blank"">What a Visit to Cambodia Taught Me About Pandemic Preparedness</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTA1LTA4L3doYXQtYS12aXNpdC10by1jYW1ib2RpYS10YXVnaHQtbWUtYWJvdXQtcGFuZGVtaWMtcHJlcGFyZWRuZXNz0gEA?oc=5,"Mon, 08 May 2023 10:00:11 GMT",neutral,16.185946,-1.5013832
Bloomberg,"First Republic, Its Board Members and KPMG Hung Around Each ... - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL29waW5pb24vYXJ0aWNsZXMvMjAyMy0wNS0wOC9maXJzdC1yZXB1YmxpYy1pdHMtYm9hcmQtbWVtYmVycy1hbmQta3BtZy1odW5nLWFyb3VuZC1lYWNoLW90aGVyLWZvci10b28tbG9uZ9IBAA?oc=5"" target=""_blank"">First Republic, Its Board Members and KPMG Hung Around Each ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL29waW5pb24vYXJ0aWNsZXMvMjAyMy0wNS0wOC9maXJzdC1yZXB1YmxpYy1pdHMtYm9hcmQtbWVtYmVycy1hbmQta3BtZy1odW5nLWFyb3VuZC1lYWNoLW90aGVyLWZvci10b28tbG9uZ9IBAA?oc=5,"Mon, 08 May 2023 04:00:00 GMT",neutral,19.974047,-0.027571635
Bloomberg,Canaccord Dives as Management Buyout Is Thrown Into Doubt - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NhbmFjY29yZC1idXlvdXQtaGl0cy1idW1wLWFzLWZpcm0taGFzLXByb2JsZW0td2l0aC1yZWd1bGF0b3Jz0gEA?oc=5"" target=""_blank"">Canaccord Dives as Management Buyout Is Thrown Into Doubt</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NhbmFjY29yZC1idXlvdXQtaGl0cy1idW1wLWFzLWZpcm0taGFzLXByb2JsZW0td2l0aC1yZWd1bGF0b3Jz0gEA?oc=5,"Mon, 08 May 2023 11:47:27 GMT",neutral,18.00846,-2.8051782
Bloomberg,Saudi Arabia Budget Slips into Deficit as Spending Accelerates - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L3NhdWRpLWFyYWJpYS1idWRnZXQtc2xpcHMtaW50by1kZWZpY2l0LWFzLXNwZW5kaW5nLWFjY2VsZXJhdGVz0gEA?oc=5"" target=""_blank"">Saudi Arabia Budget Slips into Deficit as Spending Accelerates</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L3NhdWRpLWFyYWJpYS1idWRnZXQtc2xpcHMtaW50by1kZWZpY2l0LWFzLXNwZW5kaW5nLWFjY2VsZXJhdGVz0gEA?oc=5,"Sun, 07 May 2023 15:52:54 GMT",neutral,18.319078,-2.8063543
Bloomberg,Turkish Lira Volatility Is World's Highest a Week Before Vote - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3R1cmtpc2gtbGlyYS12b2xhdGlsaXR5LWlzLXdvcmxkLXMtaGlnaGVzdC1hLXdlZWstYmVmb3JlLXZvdGXSAQA?oc=5"" target=""_blank"">Turkish Lira Volatility Is World's Highest a Week Before Vote</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3R1cmtpc2gtbGlyYS12b2xhdGlsaXR5LWlzLXdvcmxkLXMtaGlnaGVzdC1hLXdlZWstYmVmb3JlLXZvdGXSAQA?oc=5,"Mon, 08 May 2023 15:01:01 GMT",neutral,17.675182,-1.7322965
Bloomberg,Housing Market in San Francisco Is Turning as Home Prices Rise - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2hvdXNpbmctbWFya2V0LWluLXNhbi1mcmFuY2lzY28taXMtdHVybmluZy1hcy1ob21lLXByaWNlcy1yaXNl0gEA?oc=5"" target=""_blank"">Housing Market in San Francisco Is Turning as Home Prices Rise</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2hvdXNpbmctbWFya2V0LWluLXNhbi1mcmFuY2lzY28taXMtdHVybmluZy1hcy1ob21lLXByaWNlcy1yaXNl0gEA?oc=5,"Mon, 08 May 2023 13:00:09 GMT",neutral,16.594122,0.69976616
Bloomberg,"Deadline Alert: Bronstein, Gewirtz & Grossman, LLC Reminds Credit ... - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMiqgFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL3ByZXNzLXJlbGVhc2VzLzIwMjMtMDUtMDgvZGVhZGxpbmUtYWxlcnQtYnJvbnN0ZWluLWdld2lydHotZ3Jvc3NtYW4tbGxjLXJlbWluZHMtY3JlZGl0LXN1aXNzZS1ncm91cC1hZy1jcy1pbnZlc3RvcnMtb2YtY2xhc3MtYWN0aW9uLWFuZC1sYXN0LWZld9IBAA?oc=5"" target=""_blank"">Deadline Alert: Bronstein, Gewirtz & Grossman, LLC Reminds Credit ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMiqgFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL3ByZXNzLXJlbGVhc2VzLzIwMjMtMDUtMDgvZGVhZGxpbmUtYWxlcnQtYnJvbnN0ZWluLWdld2lydHotZ3Jvc3NtYW4tbGxjLXJlbWluZHMtY3JlZGl0LXN1aXNzZS1ncm91cC1hZy1jcy1pbnZlc3RvcnMtb2YtY2xhc3MtYWN0aW9uLWFuZC1sYXN0LWZld9IBAA?oc=5,"Mon, 08 May 2023 14:00:24 GMT",neutral,18.671898,-1.1853789
Bloomberg,The Epidemic of Isolation Is as Harmful as Smoking - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIzLTA1LTA4L3RoaXMtZXBpZGVtaWMtb2YtaXNvbGF0aW9uLWlzLWFzLWhhcm1mdWwtYXMtc21va2luZ9IBAA?oc=5"" target=""_blank"">The Epidemic of Isolation Is as Harmful as Smoking</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIzLTA1LTA4L3RoaXMtZXBpZGVtaWMtb2YtaXNvbGF0aW9uLWlzLWFzLWhhcm1mdWwtYXMtc21va2luZ9IBAA?oc=5,"Mon, 08 May 2023 12:30:09 GMT",negative,16.696337,0.2787663
Bloomberg,60% of Japanese companies expand RCEP business via Hong Kong - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vcHJlc3MtcmVsZWFzZXMvMjAyMy0wNS0wOC82MC1vZi1qYXBhbmVzZS1jb21wYW5pZXMtZXhwYW5kLXJjZXAtYnVzaW5lc3MtdmlhLWhvbmcta29uZ9IBAA?oc=5"" target=""_blank"">60% of Japanese companies expand RCEP business via Hong Kong</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vcHJlc3MtcmVsZWFzZXMvMjAyMy0wNS0wOC82MC1vZi1qYXBhbmVzZS1jb21wYW5pZXMtZXhwYW5kLXJjZXAtYnVzaW5lc3MtdmlhLWhvbmcta29uZ9IBAA?oc=5,"Mon, 08 May 2023 09:03:36 GMT",neutral,19.632368,-0.68886983
Bloomberg,Lisa's Market Movers: Top Moving Stocks This Morning 5/8 - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0wNS0wOC9saXNhLXMtbWFya2V0LW1vdmVycy10b3AtbW92aW5nLXN0b2Nrcy10aGlzLW1vcm5pbmctNS04LXZpZGVv0gEA?oc=5"" target=""_blank"">Lisa's Market Movers: Top Moving Stocks This Morning 5/8</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0wNS0wOC9saXNhLXMtbWFya2V0LW1vdmVycy10b3AtbW92aW5nLXN0b2Nrcy10aGlzLW1vcm5pbmctNS04LXZpZGVv0gEA?oc=5,"Mon, 08 May 2023 11:46:26 GMT",neutral,17.148312,-0.9091126
Bloomberg,"Debt-Limit Standoff: Biden, McCarthy Can Choose Compromise or ... - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIzLTA1LTA4L2RlYnQtbGltaXQtc3RhbmRvZmYtYmlkZW4tbWNjYXJ0aHktY2FuLWNob29zZS1jb21wcm9taXNlLW9yLWh1bWlsaWF0aW9u0gEA?oc=5"" target=""_blank"">Debt-Limit Standoff: Biden, McCarthy Can Choose Compromise or ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vb3Bpbmlvbi9hcnRpY2xlcy8yMDIzLTA1LTA4L2RlYnQtbGltaXQtc3RhbmRvZmYtYmlkZW4tbWNjYXJ0aHktY2FuLWNob29zZS1jb21wcm9taXNlLW9yLWh1bWlsaWF0aW9u0gEA?oc=5,"Mon, 08 May 2023 11:30:09 GMT",neutral,17.152788,-1.9394858
Bloomberg,American Drivers Are Last Hope for Global Fuelmakers Ahead of ... - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvYXJ0aWNsZXMvMjAyMy0wNS0wOC9hbWVyaWNhbi1kcml2ZXJzLWFyZS1sYXN0LWhvcGUtZm9yLWdsb2JhbC1mdWVsbWFrZXJzLWFoZWFkLW9mLXVzLXRyYXZlbC1zZWFzb27SAQA?oc=5"" target=""_blank"">American Drivers Are Last Hope for Global Fuelmakers Ahead of ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvYXJ0aWNsZXMvMjAyMy0wNS0wOC9hbWVyaWNhbi1kcml2ZXJzLWFyZS1sYXN0LWhvcGUtZm9yLWdsb2JhbC1mdWVsbWFrZXJzLWFoZWFkLW9mLXVzLXRyYXZlbC1zZWFzb27SAQA?oc=5,"Mon, 08 May 2023 14:30:00 GMT",neutral,17.824463,0.26335135
Bloomberg,California’s Illicit Marijuana Is Making Water Shortages Worse - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTA1LTA4L2NhbGlmb3JuaWEtcy1pbGxpY2l0LW1hcmlqdWFuYS1pcy1tYWtpbmctd2F0ZXItc2hvcnRhZ2VzLXdvcnNl0gEA?oc=5"" target=""_blank"">California’s Illicit Marijuana Is Making Water Shortages Worse</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTA1LTA4L2NhbGlmb3JuaWEtcy1pbGxpY2l0LW1hcmlqdWFuYS1pcy1tYWtpbmctd2F0ZXItc2hvcnRhZ2VzLXdvcnNl0gEA?oc=5,"Mon, 08 May 2023 11:00:11 GMT",negative,16.397623,-0.063052915
Bloomberg,"China Flags Supply Chains, Population as Top Policy Priorities - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NoaW5hLWZsYWdzLXN1cHBseS1jaGFpbnMtcG9wdWxhdGlvbi1hcy10b3AtcG9saWN5LXByaW9yaXRpZXPSAQA?oc=5"" target=""_blank"">China Flags Supply Chains, Population as Top Policy Priorities</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NoaW5hLWZsYWdzLXN1cHBseS1jaGFpbnMtcG9wdWxhdGlvbi1hcy10b3AtcG9saWN5LXByaW9yaXRpZXPSAQA?oc=5,"Mon, 08 May 2023 05:23:00 GMT",neutral,18.67678,-0.088502124
Bloomberg,China's Futures Expansion Plan Is Hitting a Glut - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTA1LTA4L2NoaW5hLXMtZnV0dXJlcy1leHBhbnNpb24tcGxhbi1pcy1oaXR0aW5nLWEtZ2x1dNIBAA?oc=5"" target=""_blank"">China's Futures Expansion Plan Is Hitting a Glut</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9uZXdzbGV0dGVycy8yMDIzLTA1LTA4L2NoaW5hLXMtZnV0dXJlcy1leHBhbnNpb24tcGxhbi1pcy1oaXR0aW5nLWEtZ2x1dNIBAA?oc=5,"Mon, 08 May 2023 11:15:09 GMT",neutral,18.959518,-0.1864614
Bloomberg,"Biden, McCarthy Head Into Showdown as Debt Limit Crisis Nears - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2JpZGVuLW1jY2FydGh5LWhlYWQtaW50by1zaG93ZG93bi1hcy1kZWJ0LWxpbWl0LWNyaXNpcy1uZWFyc9IBAA?oc=5"" target=""_blank"">Biden, McCarthy Head Into Showdown as Debt Limit Crisis Nears</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2JpZGVuLW1jY2FydGh5LWhlYWQtaW50by1zaG93ZG93bi1hcy1kZWJ0LWxpbWl0LWNyaXNpcy1uZWFyc9IBAA?oc=5,"Mon, 08 May 2023 12:00:00 GMT",neutral,17.024496,-1.9041027
Bloomberg,China's Main Trade Fair Struggles to Lure Buyers as Global Growth ... - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2NoaW5hLXMtbWFpbi10cmFkZS1mYWlyLXN0cnVnZ2xlcy10by1sdXJlLWJ1eWVycy1hcy1nbG9iYWwtZ3Jvd3RoLXNsb3dz0gEA?oc=5"" target=""_blank"">China's Main Trade Fair Struggles to Lure Buyers as Global Growth ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2NoaW5hLXMtbWFpbi10cmFkZS1mYWlyLXN0cnVnZ2xlcy10by1sdXJlLWJ1eWVycy1hcy1nbG9iYWwtZ3Jvd3RoLXNsb3dz0gEA?oc=5,"Sun, 07 May 2023 21:00:00 GMT",neutral,18.152582,-0.13842478
Bloomberg,"Catalent (CTLT) Shares Tumble After Profit Guidance Cut, Results ... - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NhdGFsZW50LWN0bHQtc2hhcmVzLXR1bWJsZS1hZnRlci13YXJuaW5nLW9uLWNvc3RzLWFubnVhbC1wcm9maXTSAQA?oc=5"" target=""_blank"">Catalent (CTLT) Shares Tumble After Profit Guidance Cut, Results ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L2NhdGFsZW50LWN0bHQtc2hhcmVzLXR1bWJsZS1hZnRlci13YXJuaW5nLW9uLWNvc3RzLWFubnVhbC1wcm9maXTSAQA?oc=5,"Mon, 08 May 2023 12:50:55 GMT",negative,18.87732,-2.6773698
Bloomberg,Not Just Expats. Young Singles Also Struggle with Singapore's ... - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3NvYXJpbmctc2luZ2Fwb3JlLXJlbnRzLXRoYXQtaHVydC1leHBhdHMtYXJlLWJlY29taW5nLWEtcG9saXRpY2FsLXByb2JsZW3SAQA?oc=5"" target=""_blank"">Not Just Expats. Young Singles Also Struggle with Singapore's ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA4L3NvYXJpbmctc2luZ2Fwb3JlLXJlbnRzLXRoYXQtaHVydC1leHBhdHMtYXJlLWJlY29taW5nLWEtcG9saXRpY2FsLXByb2JsZW3SAQA?oc=5,"Mon, 08 May 2023 00:30:00 GMT",neutral,17.410307,-0.06365415
Bloomberg,Preferred Shares Suffer as Historic Rout Spreads From Banks - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0wNS0wOC9wcmVmZXJyZWRzLXN1ZmZlci1hcy1oaXN0b3JpYy1yb3V0LXNwcmVhZHMtZnJvbS1iYW5rcy12aWRlb9IBAA?oc=5"" target=""_blank"">Preferred Shares Suffer as Historic Rout Spreads From Banks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy92aWRlb3MvMjAyMy0wNS0wOC9wcmVmZXJyZWRzLXN1ZmZlci1hcy1oaXN0b3JpYy1yb3V0LXNwcmVhZHMtZnJvbS1iYW5rcy12aWRlb9IBAA?oc=5,"Mon, 08 May 2023 09:51:36 GMT",negative,19.583448,-1.9293066
Bloomberg,Australia Treasurer Warns China Can't Offset Global Softness - Bloomberg,"<a href=""https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2F1c3RyYWxpYS10cmVhc3VyZXItd2FybnMtY2hpbmEtYm9vbS1jYW4tdC1zdG9wLWdsb2JhbC1oZWFkd2luZHPSAQA?oc=5"" target=""_blank"">Australia Treasurer Warns China Can't Offset Global Softness</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA1LTA3L2F1c3RyYWxpYS10cmVhc3VyZXItd2FybnMtY2hpbmEtYm9vbS1jYW4tdC1zdG9wLWdsb2JhbC1oZWFkd2luZHPSAQA?oc=5,"Sun, 07 May 2023 23:12:04 GMT",neutral,18.829853,-0.7003474
Bloomberg,"What's Trending Today: Texas Shooting, Flight Delay Rules ... - Bloomberg","<a href=""https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvYXJ0aWNsZXMvMjAyMy0wNS0wOC9iaWRlbi1wbGFucy1ydWxlcy1vbi1mbGlnaHQtZGVsYXlzLXRleGFzLXNob290aW5nLW51Z2dldHMtZm91bC10cmVuZGluZy10b2RhedIBAA?oc=5"" target=""_blank"">What's Trending Today: Texas Shooting, Flight Delay Rules ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5ibG9vbWJlcmcuY29tL25ld3MvYXJ0aWNsZXMvMjAyMy0wNS0wOC9iaWRlbi1wbGFucy1ydWxlcy1vbi1mbGlnaHQtZGVsYXlzLXRleGFzLXNob290aW5nLW51Z2dldHMtZm91bC10cmVuZGluZy10b2RhedIBAA?oc=5,"Mon, 08 May 2023 14:00:03 GMT",neutral,16.860422,-1.0287962
